ID,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,class
3840,1,0,31,1,2.0,9.0,1,4.0,5.0,1
3841,1,1,51,1,2.0,1.0,2,3.0,3.0,1
3842,1,1,58,1,5.0,1.0,3,2.0,6.0,3
3843,1,1,50,1,6.0,4.0,3,3.0,6.0,3
3844,1,0,31,1,1.0,0.0,1,1.0,4.0,4
3845,1,1,48,1,5.0,1.0,1,1.0,6.0,1
3846,1,0,39,1,7.0,1.0,1,2.0,3.0,3
3847,1,0,60,1,4.0,3.0,1,1.0,6.0,1
3848,1,1,85,1,3.0,8.0,3,2.0,6.0,2
3849,1,1,28,1,5.0,10.0,1,2.0,6.0,2
3850,1,0,45,1,9.0,1.0,1,4.0,3.0,4
3851,1,0,27,1,5.0,8.0,1,3.0,6.0,3
3852,1,0,52,1,2.0,1.0,1,1.0,6.0,1
3853,1,1,64,1,9.0,,1,,6.0,4
3854,1,0,31,1,4.0,0.0,1,6.0,3.0,4
3855,1,0,30,1,1.0,6.0,1,3.0,6.0,3
3856,1,0,24,1,7.0,9.0,1,4.0,6.0,1
3857,1,0,32,1,2.0,,1,3.0,6.0,3
3858,1,1,37,1,7.0,0.0,2,2.0,6.0,3
3859,1,1,42,1,5.0,0.0,2,2.0,1.0,3
3860,1,0,19,1,1.0,1.0,1,2.0,3.0,4
3861,1,1,32,1,4.0,1.0,1,2.0,7.0,1
3862,1,1,49,1,5.0,0.0,2,3.0,2.0,3
3863,1,1,36,1,2.0,,2,4.0,4.0,1
3864,1,1,37,1,5.0,5.0,1,7.0,6.0,1
3865,1,0,42,1,9.0,10.0,1,,3.0,4
3866,1,0,26,1,1.0,1.0,1,4.0,6.0,3
3867,1,1,34,1,4.0,0.0,2,5.0,6.0,4
3868,1,1,35,1,2.0,0.0,1,3.0,2.0,2
3869,1,0,19,1,9.0,7.0,1,2.0,6.0,4
3870,1,1,52,1,9.0,6.0,1,1.0,6.0,4
3871,1,1,35,1,7.0,,1,1.0,4.0,1
3872,1,0,31,1,2.0,0.0,1,2.0,6.0,4
3873,1,1,54,1,4.0,1.0,2,3.0,7.0,2
3874,1,1,36,1,4.0,0.0,2,2.0,6.0,3
3875,1,0,26,1,1.0,,1,,6.0,4
3876,1,0,42,1,1.0,1.0,1,7.0,6.0,4
3877,1,0,31,1,2.0,,1,,3.0,4
3878,1,0,39,1,4.0,0.0,1,1.0,3.0,1
3879,1,1,86,1,3.0,1.0,1,1.0,6.0,1
3880,1,1,85,1,3.0,13.0,1,1.0,6.0,1
3881,1,0,41,1,2.0,11.0,1,1.0,6.0,4
3882,1,0,36,1,5.0,0.0,1,1.0,6.0,2
3883,1,0,24,1,7.0,,1,7.0,6.0,4
3884,1,0,18,1,7.0,0.0,1,4.0,6.0,4
3885,1,1,41,1,5.0,7.0,2,5.0,6.0,2
3886,1,1,32,1,7.0,0.0,1,4.0,4.0,4
3887,1,1,40,1,5.0,8.0,1,2.0,6.0,2
3888,1,0,26,1,7.0,,1,2.0,3.0,4
3889,1,1,83,1,3.0,,1,,6.0,4
3890,1,0,21,1,1.0,10.0,1,4.0,6.0,4
3891,1,0,31,1,5.0,1.0,1,2.0,6.0,2
3892,1,1,82,1,6.0,0.0,3,3.0,6.0,2
3893,1,1,49,1,5.0,1.0,2,3.0,6.0,3
3894,1,0,29,1,1.0,4.0,1,4.0,6.0,4
3895,1,0,22,1,1.0,,1,4.0,6.0,4
3896,1,0,26,1,5.0,9.0,1,8.0,6.0,4
3897,1,0,34,1,5.0,8.0,1,1.0,6.0,2
3898,1,0,22,1,1.0,1.0,1,2.0,6.0,4
3899,1,1,55,1,5.0,0.0,2,3.0,6.0,2
3900,1,1,40,1,5.0,1.0,2,,2.0,2
3901,1,0,24,1,7.0,1.0,1,3.0,6.0,2
3902,1,1,40,1,7.0,,1,2.0,6.0,3
3903,1,0,26,1,8.0,14.0,1,1.0,6.0,4
3904,1,1,42,1,7.0,3.0,2,2.0,6.0,2
3905,1,1,39,1,5.0,1.0,2,5.0,6.0,1
3906,1,1,59,1,2.0,1.0,3,2.0,4.0,2
3907,1,1,44,1,5.0,4.0,2,4.0,6.0,2
3908,1,1,81,1,3.0,0.0,3,2.0,6.0,3
3909,1,0,27,1,5.0,1.0,1,1.0,6.0,1
3910,1,1,62,1,5.0,0.0,3,4.0,6.0,3
3911,1,0,34,1,5.0,13.0,1,2.0,6.0,2
3912,1,1,88,1,3.0,1.0,3,2.0,6.0,1
3913,1,0,19,1,1.0,,1,4.0,6.0,4
3914,1,0,39,1,1.0,,1,1.0,4.0,1
3915,1,1,45,1,5.0,3.0,2,2.0,,3
3916,1,0,24,1,9.0,8.0,1,3.0,6.0,1
3917,1,1,45,1,4.0,6.0,1,3.0,6.0,1
3918,1,1,48,1,5.0,2.0,2,4.0,2.0,3
3919,1,1,46,1,5.0,1.0,1,2.0,6.0,2
3920,1,1,29,1,5.0,0.0,2,2.0,6.0,2
3921,1,1,39,1,7.0,0.0,1,1.0,2.0,1
3922,1,1,38,1,1.0,7.0,2,5.0,3.0,1
3923,1,1,60,1,5.0,1.0,2,5.0,4.0,2
3924,1,0,27,1,2.0,1.0,1,4.0,4.0,1
3925,1,0,17,1,1.0,0.0,1,3.0,4.0,4
3926,1,1,54,1,5.0,0.0,2,4.0,6.0,3
3927,1,0,38,1,2.0,5.0,1,2.0,6.0,4
3928,1,1,46,1,2.0,8.0,2,,4.0,1
3929,1,0,28,1,7.0,10.0,1,5.0,6.0,4
3930,1,1,65,1,2.0,1.0,1,2.0,6.0,1
3931,1,0,45,1,2.0,1.0,1,1.0,6.0,4
3932,1,1,51,1,5.0,0.0,2,3.0,7.0,3
3933,1,0,22,1,1.0,0.0,1,4.0,6.0,4
3934,1,1,83,1,3.0,1.0,3,2.0,6.0,2
3935,1,0,26,1,1.0,5.0,1,3.0,2.0,4
3936,1,1,36,1,5.0,1.0,2,3.0,3.0,2
3937,1,0,45,1,8.0,9.0,1,1.0,6.0,4
3938,1,0,21,1,1.0,0.0,1,3.0,6.0,4
3939,1,1,41,1,5.0,0.0,2,2.0,6.0,3
3940,1,1,34,1,5.0,1.0,1,2.0,3.0,2
3941,1,1,38,1,6.0,5.0,3,3.0,4.0,4
3942,1,0,26,1,1.0,0.0,1,4.0,6.0,2
3943,1,1,64,1,2.0,1.0,3,2.0,6.0,2
3944,1,1,38,1,5.0,0.0,2,3.0,3.0,3
3945,1,0,21,1,4.0,,1,3.0,6.0,4
3946,1,0,30,1,5.0,4.0,1,4.0,6.0,1
3947,1,1,47,1,2.0,1.0,2,6.0,3.0,1
3948,1,1,57,1,5.0,1.0,2,2.0,6.0,3
3949,1,1,73,1,3.0,1.0,3,,6.0,2
3950,1,1,39,1,2.0,12.0,2,3.0,6.0,2
3951,1,0,25,1,7.0,2.0,1,4.0,6.0,2
3952,1,0,34,1,5.0,0.0,1,1.0,6.0,1
3953,1,0,42,1,1.0,8.0,1,1.0,,4
3954,1,0,48,1,7.0,5.0,1,1.0,6.0,4
3955,1,1,25,1,5.0,7.0,1,4.0,4.0,1
3956,1,1,73,1,3.0,,3,2.0,6.0,1
3957,1,1,55,1,2.0,,3,3.0,3.0,2
3958,1,1,48,1,5.0,2.0,2,2.0,6.0,3
3959,1,0,18,1,1.0,1.0,1,8.0,4.0,4
3960,1,0,38,1,5.0,2.0,1,3.0,4.0,2
3961,1,1,36,1,6.0,0.0,3,4.0,6.0,2
3962,1,0,40,1,7.0,0.0,1,1.0,6.0,1
3963,1,0,25,1,8.0,8.0,1,2.0,6.0,4
3964,1,1,37,1,7.0,1.0,2,3.0,4.0,1
3965,1,1,34,1,5.0,0.0,1,3.0,6.0,3
3966,1,1,48,1,5.0,0.0,2,2.0,6.0,3
3967,1,1,59,1,2.0,0.0,2,3.0,4.0,1
3968,1,0,37,1,7.0,0.0,1,1.0,6.0,3
3969,1,1,51,1,4.0,,2,5.0,4.0,2
3970,1,1,69,1,6.0,1.0,3,2.0,6.0,1
3971,1,0,20,1,7.0,9.0,1,3.0,7.0,4
3972,1,1,57,1,5.0,8.0,1,1.0,3.0,2
3973,1,0,27,1,5.0,5.0,1,5.0,3.0,3
3974,1,1,56,1,6.0,0.0,1,1.0,6.0,1
3975,1,1,36,1,5.0,1.0,2,2.0,6.0,2
3976,1,1,51,1,9.0,1.0,3,3.0,4.0,4
3977,1,1,34,1,2.0,0.0,2,5.0,4.0,4
3978,1,1,29,1,7.0,4.0,1,2.0,6.0,4
3979,1,1,34,1,5.0,0.0,2,2.0,6.0,3
3980,1,0,30,1,5.0,14.0,1,3.0,2.0,1
3981,1,1,36,1,7.0,0.0,2,2.0,6.0,1
3982,1,1,70,1,6.0,0.0,3,2.0,6.0,2
3983,1,1,65,1,1.0,0.0,1,1.0,4.0,4
3984,1,1,24,1,8.0,9.0,2,2.0,,1
3985,1,0,25,1,5.0,0.0,1,4.0,4.0,4
3986,1,0,30,1,1.0,8.0,1,4.0,6.0,4
3987,1,1,66,1,5.0,0.0,2,6.0,1.0,2
3988,1,1,50,1,5.0,1.0,2,5.0,6.0,3
3989,1,0,38,1,5.0,7.0,1,1.0,6.0,2
3990,1,1,59,1,5.0,2.0,2,2.0,3.0,3
3991,1,1,45,1,4.0,4.0,2,,4.0,1
3992,1,1,35,1,7.0,9.0,2,2.0,6.0,3
3993,1,0,17,1,1.0,0.0,1,3.0,3.0,4
3994,1,0,29,1,2.0,0.0,1,1.0,6.0,1
3995,1,1,68,1,5.0,,2,2.0,3.0,3
3996,1,0,31,1,8.0,8.0,1,,4.0,1
3997,1,1,59,1,5.0,1.0,1,2.0,6.0,1
3998,1,1,39,1,5.0,6.0,2,2.0,6.0,3
3999,1,1,82,1,3.0,0.0,3,2.0,6.0,2
4000,1,1,50,1,5.0,0.0,2,,6.0,3
4001,1,1,32,1,7.0,0.0,2,5.0,6.0,4
4002,1,1,42,1,4.0,1.0,2,4.0,4.0,2
4003,1,1,70,1,3.0,0.0,1,5.0,3.0,4
4004,1,1,49,1,6.0,1.0,3,5.0,6.0,2
4005,1,1,56,1,5.0,1.0,2,2.0,6.0,3
4006,1,1,34,1,5.0,2.0,2,2.0,6.0,3
4007,1,1,65,1,5.0,0.0,3,3.0,6.0,2
4008,1,1,45,1,5.0,0.0,1,1.0,3.0,2
4009,1,0,25,1,1.0,1.0,1,1.0,4.0,4
4010,1,0,20,1,1.0,1.0,1,3.0,3.0,4
4011,1,0,41,1,5.0,8.0,1,2.0,6.0,3
4012,1,1,39,1,4.0,1.0,1,2.0,6.0,2
4013,1,0,26,1,7.0,0.0,1,4.0,1.0,4
4014,1,1,36,1,5.0,2.0,1,2.0,7.0,3
4015,1,1,69,1,3.0,,3,,6.0,1
4016,1,0,34,1,5.0,9.0,1,3.0,6.0,1
4017,1,0,27,1,1.0,0.0,1,1.0,6.0,4
4018,1,0,26,1,4.0,6.0,1,2.0,6.0,4
4019,1,1,80,1,3.0,1.0,1,1.0,6.0,3
4020,1,0,24,1,7.0,0.0,1,2.0,6.0,4
4021,1,1,71,1,6.0,1.0,3,2.0,6.0,3
4022,1,0,32,1,7.0,0.0,1,5.0,6.0,3
4023,1,1,39,1,2.0,7.0,1,2.0,3.0,2
4024,1,0,51,1,5.0,3.0,1,1.0,6.0,2
4025,1,0,22,1,1.0,0.0,1,4.0,6.0,4
4026,1,1,47,1,5.0,2.0,2,4.0,6.0,3
4027,1,0,30,1,1.0,0.0,1,4.0,6.0,4
4028,1,0,34,1,5.0,1.0,1,1.0,6.0,2
4029,1,0,62,1,4.0,0.0,1,1.0,2.0,2
4030,1,1,62,1,,1.0,2,2.0,6.0,3
4031,1,1,27,1,2.0,1.0,1,2.0,4.0,2
4032,1,1,36,1,5.0,7.0,2,2.0,2.0,3
4033,1,1,66,1,5.0,9.0,1,3.0,6.0,2
4034,1,0,36,1,1.0,1.0,1,1.0,6.0,2
4035,1,0,21,1,1.0,7.0,1,4.0,3.0,4
4036,1,1,45,1,4.0,4.0,1,3.0,6.0,3
4037,1,1,40,1,5.0,6.0,2,2.0,6.0,3
4038,1,0,58,1,4.0,1.0,1,2.0,6.0,1
4039,1,1,22,1,1.0,8.0,3,5.0,6.0,4
4040,1,1,83,1,3.0,0.0,1,3.0,6.0,1
4041,1,1,88,1,5.0,1.0,3,2.0,6.0,3
4042,1,1,49,1,5.0,1.0,1,3.0,6.0,1
4043,1,1,51,1,2.0,0.0,1,,4.0,1
4044,1,1,73,1,3.0,12.0,3,2.0,6.0,3
4045,1,0,47,1,4.0,0.0,1,3.0,6.0,1
4046,1,1,46,1,4.0,1.0,2,4.0,6.0,3
4047,1,1,44,1,2.0,0.0,3,5.0,6.0,3
4048,1,1,52,1,6.0,,3,3.0,6.0,4
4049,1,1,52,1,1.0,0.0,3,4.0,6.0,1
4050,1,0,28,1,5.0,8.0,1,1.0,6.0,1
4051,1,0,18,1,1.0,0.0,1,3.0,6.0,4
4052,1,0,49,1,2.0,1.0,1,5.0,6.0,1
4053,1,0,41,1,5.0,0.0,1,1.0,2.0,2
4054,1,0,28,1,4.0,8.0,1,4.0,6.0,3
4055,1,1,39,1,9.0,,2,2.0,2.0,1
4056,1,0,17,1,4.0,1.0,1,4.0,6.0,4
4057,1,1,45,1,2.0,0.0,2,3.0,6.0,2
4058,1,1,67,1,3.0,,3,2.0,6.0,4
4059,1,1,71,1,5.0,0.0,2,2.0,6.0,2
4060,1,1,65,1,3.0,1.0,3,2.0,4.0,3
4061,1,1,62,1,5.0,,2,2.0,6.0,3
4062,1,1,40,1,9.0,8.0,1,2.0,6.0,1
4063,1,1,81,1,3.0,1.0,3,3.0,6.0,1
4064,1,1,42,1,5.0,0.0,2,2.0,6.0,3
4065,1,1,52,1,5.0,0.0,1,1.0,6.0,1
4066,1,0,28,1,1.0,0.0,1,3.0,6.0,3
4067,1,1,52,1,5.0,0.0,2,3.0,6.0,3
4068,1,1,86,1,5.0,1.0,3,2.0,2.0,3
4069,1,1,61,1,4.0,0.0,2,4.0,6.0,2
4070,1,1,42,1,5.0,1.0,3,3.0,6.0,1
4071,1,0,35,1,4.0,8.0,1,2.0,6.0,4
4072,1,0,29,1,7.0,0.0,1,3.0,6.0,1
4073,1,0,36,1,8.0,8.0,1,1.0,6.0,4
4074,1,1,58,1,5.0,0.0,2,4.0,3.0,3
4075,1,1,34,1,5.0,8.0,3,5.0,6.0,2
4076,1,1,38,1,5.0,7.0,2,3.0,6.0,3
4077,1,0,18,1,1.0,0.0,1,5.0,6.0,4
4078,1,1,74,1,3.0,1.0,1,,3.0,4
4079,1,1,39,1,8.0,10.0,2,2.0,4.0,2
4080,1,1,61,1,,8.0,2,2.0,6.0,3
4081,1,1,42,1,9.0,3.0,3,4.0,4.0,1
4082,1,1,42,1,5.0,6.0,1,2.0,3.0,2
4083,1,1,28,1,5.0,9.0,2,2.0,6.0,2
4084,1,0,26,1,1.0,1.0,1,2.0,6.0,4
4085,1,0,22,1,1.0,6.0,1,3.0,3.0,4
4086,1,1,41,1,5.0,8.0,3,4.0,6.0,3
4087,1,0,64,1,6.0,9.0,1,3.0,6.0,4
4088,1,1,56,1,6.0,1.0,2,5.0,6.0,3
4089,1,1,45,1,5.0,0.0,2,2.0,6.0,3
4090,1,1,29,1,7.0,0.0,1,3.0,6.0,4
4091,1,1,50,1,5.0,0.0,2,4.0,6.0,2
4092,1,1,38,1,5.0,10.0,1,2.0,4.0,3
4093,1,0,40,1,5.0,1.0,1,1.0,6.0,3
4094,1,0,28,1,9.0,9.0,1,4.0,3.0,3
4095,1,1,75,1,3.0,0.0,1,2.0,4.0,2
4096,1,0,32,1,5.0,,1,,2.0,1
4097,1,0,22,1,1.0,8.0,1,4.0,1.0,4
4098,1,1,32,1,9.0,8.0,3,2.0,6.0,4
4099,1,0,42,1,2.0,3.0,1,2.0,4.0,1
4100,1,1,34,1,5.0,1.0,2,4.0,6.0,3
4101,1,1,31,1,7.0,0.0,1,2.0,6.0,1
4102,1,1,64,1,4.0,1.0,1,1.0,6.0,2
4103,1,1,48,1,7.0,1.0,1,2.0,4.0,4
4104,1,1,47,1,8.0,1.0,1,4.0,6.0,2
4105,1,1,38,1,1.0,8.0,2,2.0,6.0,4
4106,1,0,26,1,5.0,1.0,1,3.0,6.0,1
4107,1,0,35,1,1.0,2.0,1,,6.0,1
4108,1,1,75,1,4.0,0.0,1,1.0,6.0,4
4109,1,1,34,1,5.0,9.0,2,2.0,6.0,3
4110,1,1,34,1,5.0,8.0,1,4.0,7.0,1
4111,1,1,47,1,7.0,4.0,1,1.0,4.0,4
4112,1,0,22,1,1.0,0.0,1,3.0,2.0,4
4113,1,1,41,1,5.0,5.0,1,1.0,6.0,1
4114,1,1,40,1,5.0,0.0,3,3.0,6.0,3
4115,1,1,28,1,6.0,,3,3.0,6.0,4
4116,1,1,35,1,5.0,0.0,2,2.0,6.0,3
4117,1,1,59,1,4.0,0.0,1,2.0,3.0,1
4118,1,1,45,1,5.0,1.0,2,3.0,6.0,3
4119,1,0,30,1,,,1,1.0,7.0,3
4120,1,0,19,1,1.0,8.0,1,4.0,2.0,4
4121,1,0,30,1,1.0,0.0,1,4.0,6.0,3
4122,1,0,25,1,7.0,0.0,1,2.0,6.0,4
4123,1,1,27,1,5.0,1.0,1,2.0,6.0,1
4124,1,0,17,1,1.0,7.0,1,6.0,6.0,4
4125,1,0,29,1,1.0,7.0,1,6.0,4.0,3
4126,1,0,38,1,4.0,11.0,1,1.0,6.0,1
4127,1,1,73,1,4.0,1.0,2,2.0,6.0,1
4128,1,0,51,1,5.0,9.0,1,1.0,6.0,3
4129,1,0,24,1,1.0,,1,2.0,4.0,4
4130,1,1,65,1,5.0,,2,3.0,6.0,3
4131,1,1,54,1,6.0,9.0,3,2.0,6.0,3
4132,1,0,30,1,1.0,0.0,1,4.0,6.0,3
4133,1,0,40,1,5.0,0.0,1,4.0,2.0,2
4134,1,1,58,1,5.0,1.0,2,4.0,6.0,2
4135,1,1,38,1,8.0,8.0,3,2.0,6.0,4
4136,1,1,47,1,6.0,0.0,1,2.0,1.0,2
4137,1,1,78,1,3.0,9.0,1,3.0,6.0,4
4138,1,0,42,1,,,1,,6.0,1
4139,1,0,25,1,7.0,1.0,1,1.0,6.0,1
4140,1,1,87,1,3.0,0.0,3,2.0,6.0,2
4141,1,1,65,1,2.0,0.0,2,3.0,6.0,1
4142,1,1,55,1,5.0,,2,4.0,6.0,3
4143,1,0,25,1,4.0,7.0,1,5.0,5.0,4
4144,1,0,40,1,5.0,1.0,1,1.0,4.0,1
4145,1,1,35,1,2.0,4.0,3,3.0,7.0,1
4146,1,0,37,1,2.0,3.0,1,1.0,2.0,2
4147,1,1,80,1,6.0,0.0,1,1.0,6.0,4
4148,1,0,24,1,2.0,5.0,1,3.0,4.0,2
4149,1,0,41,1,5.0,,1,1.0,4.0,1
4150,1,0,31,1,1.0,0.0,1,5.0,6.0,2
4151,1,0,27,1,1.0,9.0,1,1.0,6.0,4
4152,1,0,28,1,4.0,1.0,1,4.0,4.0,1
4153,1,0,27,1,1.0,7.0,1,4.0,6.0,4
4154,1,0,25,1,1.0,8.0,1,5.0,6.0,4
4155,1,1,46,1,4.0,1.0,2,4.0,6.0,3
4156,1,1,49,1,7.0,1.0,1,2.0,7.0,1
4157,1,1,69,1,3.0,1.0,1,2.0,6.0,2
4158,1,0,37,1,2.0,,1,1.0,4.0,1
4159,1,0,38,1,5.0,1.0,1,1.0,4.0,4
4160,1,1,59,1,5.0,0.0,2,2.0,6.0,1
4161,1,1,62,1,4.0,0.0,2,3.0,6.0,3
4162,1,1,67,1,3.0,1.0,1,2.0,4.0,2
4163,1,1,46,1,5.0,0.0,1,1.0,6.0,2
4164,1,1,39,1,5.0,1.0,1,2.0,6.0,2
4165,1,1,45,1,5.0,1.0,3,3.0,6.0,2
4166,1,1,41,1,5.0,6.0,1,3.0,6.0,1
4167,1,1,47,1,5.0,0.0,2,5.0,4.0,2
4168,1,0,52,1,3.0,1.0,1,3.0,6.0,4
4169,1,1,64,1,4.0,0.0,2,2.0,6.0,2
4170,1,0,25,1,7.0,0.0,1,4.0,6.0,1
4171,1,0,34,1,7.0,0.0,1,1.0,6.0,4
4172,1,0,26,1,1.0,0.0,1,4.0,6.0,3
4173,1,1,85,1,3.0,0.0,3,2.0,6.0,3
4174,1,0,29,1,7.0,1.0,1,4.0,2.0,1
4175,1,1,42,1,6.0,8.0,1,3.0,6.0,1
4176,1,1,37,1,5.0,4.0,1,1.0,6.0,2
4177,1,1,65,1,3.0,1.0,3,2.0,6.0,3
4178,1,1,73,1,7.0,1.0,1,2.0,6.0,2
4179,1,0,24,1,1.0,,1,,6.0,4
4180,1,1,88,1,3.0,0.0,1,1.0,6.0,1
4181,1,0,29,1,7.0,10.0,1,4.0,6.0,4
4182,1,1,32,1,6.0,0.0,3,5.0,3.0,4
4183,1,1,36,1,8.0,3.0,3,3.0,6.0,1
4184,1,1,68,1,3.0,0.0,3,2.0,6.0,3
4185,1,1,50,1,2.0,6.0,2,2.0,6.0,3
4186,1,0,18,1,5.0,10.0,1,3.0,6.0,1
4187,1,1,44,1,4.0,0.0,2,2.0,4.0,2
4188,1,0,31,1,7.0,0.0,1,5.0,4.0,4
4189,1,0,21,1,7.0,3.0,1,4.0,2.0,4
4190,1,0,25,1,2.0,1.0,1,6.0,6.0,1
4191,1,1,42,1,5.0,0.0,3,3.0,6.0,2
4192,1,0,18,1,1.0,7.0,1,2.0,6.0,4
4193,1,1,47,1,5.0,1.0,2,3.0,6.0,3
4194,1,1,60,1,7.0,1.0,2,2.0,6.0,2
4195,1,0,19,1,9.0,1.0,1,2.0,3.0,4
4196,1,0,21,1,1.0,0.0,1,4.0,6.0,4
4197,1,0,30,1,4.0,9.0,1,3.0,7.0,4
4198,1,0,24,1,5.0,9.0,1,3.0,6.0,1
4199,1,1,40,1,1.0,8.0,1,3.0,6.0,3
4200,1,1,35,1,6.0,9.0,3,3.0,6.0,3
4201,1,1,47,1,5.0,1.0,3,5.0,2.0,3
4202,1,0,26,1,5.0,1.0,1,1.0,6.0,2
4203,1,0,34,1,3.0,1.0,1,1.0,4.0,4
4204,1,1,38,1,7.0,0.0,2,3.0,6.0,3
4205,1,1,37,1,6.0,0.0,2,3.0,6.0,1
4206,1,1,56,1,5.0,7.0,2,3.0,6.0,3
4207,1,0,37,1,5.0,1.0,1,1.0,6.0,1
4208,1,1,79,1,5.0,1.0,1,2.0,6.0,1
4209,1,1,56,1,4.0,,2,2.0,6.0,3
4210,1,1,60,1,4.0,9.0,2,2.0,6.0,3
4211,1,0,28,1,1.0,5.0,1,4.0,2.0,4
4212,1,0,22,1,1.0,1.0,1,4.0,6.0,4
4213,1,1,82,1,3.0,1.0,1,1.0,6.0,4
4214,1,1,36,1,4.0,0.0,2,3.0,6.0,2
4215,1,1,34,1,5.0,0.0,1,6.0,4.0,3
4216,1,1,40,1,7.0,9.0,2,2.0,6.0,2
4217,1,1,37,1,5.0,,2,2.0,6.0,2
4218,1,1,80,1,4.0,1.0,1,1.0,6.0,1
4219,1,1,57,1,8.0,2.0,1,1.0,6.0,3
4220,1,0,37,1,2.0,8.0,1,1.0,4.0,1
4221,1,1,17,1,7.0,10.0,1,2.0,6.0,4
4222,1,0,36,1,5.0,1.0,1,4.0,6.0,2
4223,1,1,42,1,5.0,4.0,2,2.0,6.0,3
4224,1,0,35,1,7.0,4.0,1,1.0,2.0,2
4225,1,1,75,1,3.0,0.0,3,2.0,6.0,1
4226,1,0,32,1,4.0,14.0,1,1.0,6.0,4
4227,1,1,42,1,6.0,1.0,3,5.0,4.0,2
4228,1,1,46,1,6.0,1.0,3,7.0,2.0,4
4229,1,1,80,1,3.0,8.0,1,2.0,6.0,2
4230,1,0,26,1,5.0,10.0,1,3.0,6.0,4
4231,1,0,28,1,4.0,1.0,1,5.0,6.0,4
4232,1,0,37,1,7.0,4.0,1,3.0,6.0,1
4233,1,0,18,1,1.0,9.0,1,4.0,3.0,4
4234,1,1,36,1,6.0,0.0,2,5.0,6.0,2
4235,1,0,46,1,4.0,1.0,1,1.0,4.0,1
4236,1,0,32,1,2.0,,1,5.0,7.0,4
4237,1,1,50,1,4.0,1.0,2,5.0,4.0,4
4238,1,1,85,1,3.0,1.0,3,2.0,6.0,1
4239,1,1,55,1,4.0,1.0,2,2.0,6.0,1
4240,1,1,58,1,5.0,3.0,2,2.0,6.0,2
4241,1,1,32,1,7.0,0.0,2,2.0,6.0,2
4242,1,0,30,1,,0.0,1,2.0,3.0,1
4243,1,1,70,1,5.0,,3,2.0,4.0,2
4244,1,0,31,1,4.0,3.0,1,6.0,4.0,4
4245,1,1,25,1,5.0,3.0,1,2.0,6.0,1
4246,1,1,88,1,3.0,1.0,3,2.0,6.0,4
4247,1,1,69,1,5.0,1.0,1,2.0,6.0,2
4248,1,1,29,1,6.0,5.0,3,4.0,6.0,1
4249,1,1,36,1,6.0,9.0,3,6.0,6.0,4
4250,1,0,29,1,7.0,0.0,1,9.0,4.0,1
4251,1,0,22,1,7.0,0.0,1,3.0,6.0,3
4252,1,0,41,1,5.0,0.0,1,2.0,1.0,2
4253,1,1,47,1,6.0,1.0,3,4.0,1.0,2
4254,1,0,27,1,1.0,0.0,1,7.0,6.0,3
4255,1,1,64,1,5.0,3.0,2,2.0,6.0,3
4256,1,0,27,1,7.0,0.0,1,5.0,3.0,1
4257,1,1,84,1,3.0,,1,1.0,6.0,2
4258,1,0,17,1,1.0,1.0,1,4.0,6.0,4
4259,1,1,34,1,5.0,4.0,2,2.0,2.0,3
4260,1,0,26,1,2.0,1.0,1,1.0,4.0,1
4261,1,1,67,1,4.0,0.0,1,3.0,2.0,1
4262,1,1,51,1,2.0,0.0,2,6.0,4.0,2
4263,1,0,19,1,1.0,5.0,1,5.0,2.0,4
4264,1,1,34,1,5.0,7.0,1,3.0,6.0,4
4265,1,0,20,1,1.0,0.0,1,4.0,1.0,4
4266,1,0,41,1,4.0,1.0,1,3.0,6.0,1
4267,1,1,49,1,5.0,0.0,2,2.0,6.0,3
4268,1,0,24,1,,0.0,1,1.0,4.0,4
4269,1,0,31,1,5.0,1.0,1,6.0,4.0,4
4270,1,0,18,1,1.0,8.0,1,5.0,2.0,4
4271,1,0,21,1,1.0,0.0,1,4.0,6.0,4
4272,1,0,26,1,1.0,1.0,1,3.0,6.0,3
4273,1,0,21,1,1.0,0.0,1,4.0,4.0,4
4274,1,1,54,1,5.0,1.0,2,3.0,6.0,2
4275,1,0,21,1,3.0,8.0,1,1.0,6.0,4
4276,1,1,39,1,,0.0,2,2.0,3.0,1
4277,1,0,45,1,5.0,1.0,1,1.0,3.0,2
4278,1,1,64,1,4.0,3.0,1,3.0,6.0,3
4279,1,0,17,1,1.0,0.0,1,4.0,6.0,4
4280,1,1,52,1,5.0,2.0,2,4.0,6.0,3
4281,1,1,34,1,5.0,5.0,1,1.0,6.0,2
4282,1,1,58,1,6.0,0.0,1,5.0,4.0,2
4283,1,0,31,1,1.0,8.0,1,3.0,6.0,4
4284,1,1,38,1,5.0,1.0,2,3.0,6.0,2
4285,1,1,87,1,5.0,7.0,1,1.0,6.0,4
4286,1,1,60,1,6.0,9.0,3,3.0,6.0,3
4287,1,0,20,1,1.0,1.0,1,4.0,6.0,4
4288,1,0,30,1,1.0,1.0,1,4.0,6.0,4
4289,1,1,57,1,5.0,1.0,2,4.0,6.0,3
4290,1,0,26,1,9.0,3.0,1,3.0,6.0,4
4291,1,1,50,1,2.0,1.0,2,2.0,6.0,3
4292,1,1,47,1,2.0,0.0,3,4.0,6.0,2
4293,1,0,24,1,6.0,3.0,1,3.0,6.0,4
4294,1,1,88,1,6.0,0.0,3,2.0,6.0,1
4295,1,1,50,1,5.0,0.0,1,4.0,2.0,3
